resId,sampUnitIds,sampId,sampCountry,sampY,sampM,sampD,sampEventInfo,sampSize,sampSizeUnit,sampSizeUnit_desc,sampMatCode,sampMatText,analysisY,analysisM,analysisD,anPortSeq,labId,labAccred,labAccred_desc,paramCode,paramCode_desc,paramText,anMethRefId,anMethCode,anMethCode_desc,anMethText,resUnit,resUnit_desc,resLOD,resLOQ,resVal,resValRec,resValRecCorr,exprResType,exprResType_desc,resQualValue,resType,resType_desc,resValUncert,resValUncertSD
Vir397,sampHoldingId=Idanha-a-Nova$herdId=3,Vi397,PT,2019,3,12,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.1,,,,.,,VAL,Numerical Value,,
Vir398,sampHoldingId=Idanha-a-Nova$herdId=4,Vi398,PT,2019,3,12,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir399,sampHoldingId=Idanha-a-Nova$herdId=4,Vi399,PT,2019,3,12,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,2.2,,,,.,,VAL,Numerical Value,,
Vir400,sampHoldingId=Idanha-a-Nova$herdId=4,Vi400,PT,2019,3,12,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.4,,,,.,,VAL,Numerical Value,,
Vir404,sampHoldingId=Idanha-a-Nova$herdId=5,Vi404,PT,2019,3,12,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.9,,,,.,,VAL,Numerical Value,,
Vir401,sampHoldingId=Idanha-a-Nova$herdId=4,Vi401,PT,2019,3,12,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.3,,,,.,,VAL,Numerical Value,,
Vir402,sampHoldingId=Idanha-a-Nova$herdId=5,Vi402,PT,2019,3,12,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir403,sampHoldingId=Idanha-a-Nova$herdId=5,Vi403,PT,2019,3,12,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,3.9,,,,.,,VAL,Numerical Value,,
Vir405,sampHoldingId=Idanha-a-Nova$herdId=5,Vi405,PT,2019,3,12,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.4,,,,.,,VAL,Numerical Value,,
Pol215,sampHoldingId=Idanha-a-Nova$herdId=8,Po215,PT,2019,3,27,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,16,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Trifolium repens,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,74.5,,,,.,POS,VAL,Numerical Value,,
Pol216,sampHoldingId=Idanha-a-Nova$herdId=8,Po216,PT,2019,3,27,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,16,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Sambucus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,20.2,,,,.,POS,VAL,Numerical Value,,
Pol217,sampHoldingId=Idanha-a-Nova$herdId=8,Po217,PT,2019,4,14,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,16,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Trifolium repens,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,91.7,,,,.,POS,VAL,Numerical Value,,
Pol218,sampHoldingId=Idanha-a-Nova$herdId=8,Po218,PT,2019,5,1,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,16,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Trifolium pratense,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,3.8,,,,.,POS,VAL,Numerical Value,,
Pol219,sampHoldingId=Idanha-a-Nova$herdId=8,Po219,PT,2019,5,1,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,16,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Trifolium repens,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,76.5,,,,.,POS,VAL,Numerical Value,,
Pol220,sampHoldingId=Idanha-a-Nova$herdId=8,Po220,PT,2019,5,1,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,16,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Echium,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,10.5,,,,.,POS,VAL,Numerical Value,,
Pol221,sampHoldingId=Idanha-a-Nova$herdId=8,Po221,PT,2019,5,20,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,16,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Trifolium repens,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,20.6,,,,.,POS,VAL,Numerical Value,,
Pol222,sampHoldingId=Idanha-a-Nova$herdId=8,Po222,PT,2019,5,20,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,16,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Eucalyptus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,30.7,,,,.,POS,VAL,Numerical Value,,
Pol223,sampHoldingId=Idanha-a-Nova$herdId=8,Po223,PT,2019,5,20,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,16,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Echium,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,22.2,,,,.,POS,VAL,Numerical Value,,
Pol224,sampHoldingId=Idanha-a-Nova$herdId=8,Po224,PT,2019,5,20,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,16,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Jasione,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,19.8,,,,.,POS,VAL,Numerical Value,,
Pol225,sampHoldingId=Idanha-a-Nova$herdId=8,Po225,PT,2019,6,7,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,17,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Trifolium repens,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,41,,,,.,POS,VAL,Numerical Value,,
Pol226,sampHoldingId=Idanha-a-Nova$herdId=8,Po226,PT,2019,6,7,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,17,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Eucalyptus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,5.4,,,,.,POS,VAL,Numerical Value,,
Pol227,sampHoldingId=Idanha-a-Nova$herdId=8,Po227,PT,2019,6,7,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,17,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Echium,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,42.9,,,,.,POS,VAL,Numerical Value,,
Pol228,sampHoldingId=Idanha-a-Nova$herdId=8,Po228,PT,2019,6,7,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,17,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Plantago,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,7.6,,,,.,POS,VAL,Numerical Value,,
Pol232,sampHoldingId=Idanha-a-Nova$herdId=8,Po232,PT,2019,7,16,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,17,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Trifolium repens,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,29.8,,,,.,POS,VAL,Numerical Value,,
Pol229,sampHoldingId=Idanha-a-Nova$herdId=8,Po229,PT,2019,6,27,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,17,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Trifolium pratense,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,6.3,,,,.,POS,VAL,Numerical Value,,
Pol230,sampHoldingId=Idanha-a-Nova$herdId=8,Po230,PT,2019,6,27,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,17,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Trifolium repens,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,25.7,,,,.,POS,VAL,Numerical Value,,
Pol231,sampHoldingId=Idanha-a-Nova$herdId=8,Po231,PT,2019,6,27,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,17,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Eucalyptus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,62.6,,,,.,POS,VAL,Numerical Value,,
Pol233,sampHoldingId=Idanha-a-Nova$herdId=8,Po233,PT,2019,7,16,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,17,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Lotus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,60.9,,,,.,POS,VAL,Numerical Value,,
Pol234,sampHoldingId=Idanha-a-Nova$herdId=8,Po234,PT,2019,7,16,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,17,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Eucalyptus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,6.7,,,,.,POS,VAL,Numerical Value,,
Pol235,sampHoldingId=Idanha-a-Nova$herdId=8,Po235,PT,2019,8,4,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,17,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Trifolium pratense,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,7,,,,.,POS,VAL,Numerical Value,,
Pol236,sampHoldingId=Idanha-a-Nova$herdId=8,Po236,PT,2019,8,4,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,17,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Anarrhinum bellidifolium,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,81.2,,,,.,POS,VAL,Numerical Value,,
Pol237,sampHoldingId=Idanha-a-Nova$herdId=8,Po237,PT,2019,8,4,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2019,12,17,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Taraxacum-type,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,5.9,,,,.,POS,VAL,Numerical Value,,
Pol238,sampHoldingId=Idanha-a-Nova$herdId=8,Po238,PT,2019,8,23,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,2,3,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Anarrhinum bellidifolium,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,92.6,,,,.,POS,VAL,Numerical Value,,
Nos75a,sampHoldingId=Idanha-a-Nova$herdId=4,No75a,PT,2019,9,10,com=sampT 13:09,60,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,1,15,1,AU_DK,L003A,None,RF-00011951-PAR,Nosema ceranae,,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G295A,Log10 of count,,,5.6,,,,.,,VAL,Numerical Value,,
Nos75b,sampHoldingId=Idanha-a-Nova$herdId=4,No75b,PT,2019,9,10,com=sampT 13:09,60,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,1,15,1,AU_DK,L003A,None,RF-00011951-PAR,Nosema ceranae,,PCR,F086A,PCR,Species identification,,.,,,,,,,.,POS,BIN,Qualitative Value (Binary),,
Nos77a,sampHoldingId=Idanha-a-Nova$herdId=1,No77a,PT,2019,9,10,com=sampT 13:09,60,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,1,15,1,AU_DK,L003A,None,RF-00011950-PAR,Nosema apis,,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G295A,Log10 of count,,,5.4,,,,.,,VAL,Numerical Value,,
Nos77b,sampHoldingId=Idanha-a-Nova$herdId=1,No77b,PT,2019,9,10,com=sampT 13:09,60,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,1,15,1,AU_DK,L003A,None,RF-00011950-PAR,Nosema apis,,PCR,F086A,PCR,Species identification,,.,,,,,,,.,POS,BIN,Qualitative Value (Binary),,
Var68,sampHoldingId=Idanha-a-Nova$herdId=1,Va68,PT,2019,9,10,com=sampT 16:36,186,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,1,17,1,AU_DK,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,,,,,.,,LOD,Non Detected Value ( less than LOD),,
Var69,sampHoldingId=Idanha-a-Nova$herdId=2,Va69,PT,2019,9,10,com=sampT 16:36,202,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,1,17,1,AU_DK,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,3,,,,.,POS,VAL,Numerical Value,,
Var70,sampHoldingId=Idanha-a-Nova$herdId=3,Va70,PT,2019,9,10,com=sampT 16:36,217,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,1,17,1,AU_DK,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,2.3,,,,.,POS,VAL,Numerical Value,,
Var71,sampHoldingId=Idanha-a-Nova$herdId=4,Va71,PT,2019,9,10,com=sampT 16:36,133,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,1,17,1,AU_DK,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,1.5,,,,.,POS,VAL,Numerical Value,,
Var72,sampHoldingId=Idanha-a-Nova$herdId=5,Va72,PT,2019,9,10,com=sampT 16:36,125,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,1,17,1,AU_DK,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,2.4,,,,.,POS,VAL,Numerical Value,,
Vir406,sampHoldingId=Idanha-a-Nova$herdId=1,Vi406,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir410,sampHoldingId=Idanha-a-Nova$herdId=3,Vi410,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir407,sampHoldingId=Idanha-a-Nova$herdId=1,Vi407,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.4,,,,.,,VAL,Numerical Value,,
Vir408,sampHoldingId=Idanha-a-Nova$herdId=1,Vi408,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.4,,,,.,,VAL,Numerical Value,,
Vir409,sampHoldingId=Idanha-a-Nova$herdId=2,Vi409,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,2.9,,,,.,,VAL,Numerical Value,,
Vir411,sampHoldingId=Idanha-a-Nova$herdId=3,Vi411,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.4,,,,.,,VAL,Numerical Value,,
Vir412,sampHoldingId=Idanha-a-Nova$herdId=3,Vi412,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.2,,,,.,,VAL,Numerical Value,,
Vir413,sampHoldingId=Idanha-a-Nova$herdId=4,Vi413,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir414,sampHoldingId=Idanha-a-Nova$herdId=4,Vi414,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.3,,,,.,,VAL,Numerical Value,,
Vir415,sampHoldingId=Idanha-a-Nova$herdId=4,Vi415,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,2,,,,.,,VAL,Numerical Value,,
Vir416,sampHoldingId=Idanha-a-Nova$herdId=5,Vi416,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.7,,,,.,,VAL,Numerical Value,,
Vir417,sampHoldingId=Idanha-a-Nova$herdId=1,Vi417,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.8,,,,.,,VAL,Numerical Value,,
Vir418,sampHoldingId=Idanha-a-Nova$herdId=2,Vi418,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.1,,,,.,,VAL,Numerical Value,,
Vir419,sampHoldingId=Idanha-a-Nova$herdId=2,Vi419,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,4.2,,,,.,,VAL,Numerical Value,,
Vir420,sampHoldingId=Idanha-a-Nova$herdId=2,Vi420,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.4,,,,.,,VAL,Numerical Value,,
Vir421,sampHoldingId=Idanha-a-Nova$herdId=3,Vi421,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,3,,,,.,,VAL,Numerical Value,,
Vir422,sampHoldingId=Idanha-a-Nova$herdId=4,Vi422,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.5,,,,.,,VAL,Numerical Value,,
Vir423,sampHoldingId=Idanha-a-Nova$herdId=5,Vi423,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,3.3,,,,.,,VAL,Numerical Value,,
Vir424,sampHoldingId=Idanha-a-Nova$herdId=5,Vi424,PT,2019,9,10,com=sampT 08:43,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,3.3,,,,.,,VAL,Numerical Value,,
Vir425,sampHoldingId=Idanha-a-Nova$herdId=5,Vi425,PT,2019,9,10,com=sampT 12:22,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,11,29,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.8,,,,.,,VAL,Numerical Value,,
Pol242,sampHoldingId=Idanha-a-Nova$herdId=8,Po242,PT,2019,9,11,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,2,3,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Lysimachia,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,23,,,,.,POS,VAL,Numerical Value,,
Pol239,sampHoldingId=Idanha-a-Nova$herdId=8,Po239,PT,2019,9,11,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,2,3,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Trifolium pratense,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,11.3,,,,.,POS,VAL,Numerical Value,,
Pol240,sampHoldingId=Idanha-a-Nova$herdId=8,Po240,PT,2019,9,11,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,2,3,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Jasione,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,19.2,,,,.,POS,VAL,Numerical Value,,
Pol241,sampHoldingId=Idanha-a-Nova$herdId=8,Po241,PT,2019,9,11,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,2,3,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Taraxacum-type,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,20.7,,,,.,POS,VAL,Numerical Value,,
Pol243,sampHoldingId=Idanha-a-Nova$herdId=8,Po243,PT,2019,9,11,com=sampT 14:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,2,3,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Sambucus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,14.2,,,,.,POS,VAL,Numerical Value,,
